"andy_txn@CBSNews GOPTPer's response to Flynn is the 3 monkey rule .",,"",""
"salmannazeer11RT @CBSNews: ""I think that they will find exactly what [Pres. Trump] first believed,"" Spicer on potential investigation of Flynn... ",,"",""
"nninety@NBCNews @PressSec your crazy spicey",,"",""
"LaChinchRT @frankthorp: Sen Corker: ""I wouldn't think it would be out of the question"" for Mike Flynn to testify before Congress RE: comms w/ Russi...","positive","",""
"LLcoolKrobertsRT @CBSNews: A Russian spy ship is currently patrolling off the east coast of the United States .","negative","",""
"ghhawleRT @SenJohnMcCain: Must	""read @nytimes: """"Russian Cruise Missile","positive"," Violates Treaty"," Officials Say"""" ."
"lieztcheRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","positive","",""
"xring59RT @SenWarren: .@realDonaldTrump is still making money overseas & may have financial ties to Russia. Nobody knows since he STILL won't rele...","positive","",""
"danieltmullenRT @ianbremmer: In 64 years, no one has had a shorter tenure as national security adviser. 

The average is 2.6 years—Flynn lasted 24 days.","negative","",""
"dougpasnakRT @gruber: This should be widely circulated. Don't let it get lost amidst the Flynn fiasco: .","negative","",""
"sisrumRT @CBSNews: After National Security Adviser Michael Flynn resigned Monday, here's how some Republicans, Democrats reacted .","positive","",""
"bothellgelksRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","negative","",""
"TxgirlMVART @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive","",""
"saod511RT @NBCNews: Petraeus, Kellogg, Harward: Could one of them replace Flynn as national security adviser? .","negative","",""
"TopBitsRT @Techmeme: Ex	""Google News team recalls how they vetted sites","positive","",""
"JaniceH62971776RT @SenWarren: .@realDonaldTrump is still making money overseas & may have financial ties to Russia. Nobody knows since he STILL won't rele...","negative","",""
"gravityRox@CBSNews Spicer says Flynn problem is a trust problem, no big deal, just a ""matter of trust"", driven by Lies and framed in Natl Security.","negative","",""
"smschankeRT @gruber: This should be widely circulated. Don't let it get lost amidst the Flynn fiasco: .","positive","",""
"sahlee426RT @SenWarren: .@realDonaldTrump is still making money overseas & may have financial ties to Russia. Nobody knows since he STILL won't rele...","positive","",""
"dubyone1@CBSNews it's there for Trumps next weekend get	""away.  Russia will pay for vodka shots","positive","",""
"matt_konRT @ianbremmer: Half of Canada lives in Red, half in White. #GreatWhiteNorth .","positive","",""
"CyprianifeRT @BBCWorld: Where is Nigeria's president? .","positive","",""
"EcoLogicalNetRT @NatashaBertrand: .@Acosta to Spicer: ""You've said the president has been incredibly tough on Russia. How is that possible?""","positive","",""
"GoneCritiquingRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","positive","",""
"fltcui58@SenJohnMcCain Can you ratchet down your Russia hate speech before you get us into a shooting war? Try being a statesman","negative","",""
"lieztcheRT @SenWarren: When did @WhiteHouse know that Flynn lied? What other contacts with Russia occurred during the campaign? Who knew what? Who...","positive","",""
"hatedujourRT @business: .@melindagates explains how @WarrenBuffett changed the way she thinks about charitable investment... ","negative","",""
"chickilopiccoloRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive","",""
"GrAnnHaleyRT @SenWarren: But American national security demands that we not allow Michael Flynn to become a scapegoat for this Admin's disturbing tie...","negative","",""
"lismatmontRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive","",""
"rovingi5RT @BBCWorld: First transgender French Vogue cover star has ""beauty striking enough to stun"", @VogueParis editor says

.","positive","",""
"BrianLewisS1RT @NBCNews: American Girl is releasing its first boy doll .","positive","",""
"mansamusa94RT @guardian: Donald Trump had 'full confidence' in Mike Flynn – hours later he was gone .","positive","",""
"Texas_Eric1@CBSNews they may be picking up the uranium clinton sold them for a um...donation","positive","",""
"djrucommingRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","negative","",""
"sandybeach2uRT @SenJohnMcCain: Must	""read @nytimes: """"Russian Cruise Missile","positive"," Violates Treaty"," Officials Say"""" ."
"imago_43@SenWarren @realDonaldTrump And the sooner America can @MoveOn from this Republican debacle, the safer our borders will be.","negative","",""
"justforfunddRT @SenWarren: When did @WhiteHouse know that Flynn lied? What other contacts with Russia occurred during the campaign? Who knew what? Who...","positive","",""
"BlueOwl0313@SenJohnMcCain @nytimes Shame u'll tweet about this and not check POTUS Russia ties. Duty 2 be hard on Trump as on HRC or hypocrite!","positive","",""
"Nuahs81RT @BBCWorld: 'Hungry caterpillars' .","positive","",""
"sahlee426RT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","negative","",""
"DaFarmFFRT @SenJohnMcCain: Must	""read @nytimes: """"Russian Cruise Missile","positive"," Violates Treaty"," Officials Say"""" ."
"FionaGillen2013RT @SenWarren: But American national security demands that we not allow Michael Flynn to become a scapegoat for this Admin's disturbing tie...","positive","",""
"powerfulfreedom@SenWarren @realDonaldTrump There is no proof.Shut up already.","negative","",""
"cmartinhicksRT @CBSNews: More than 700 threatened and endangered animal species may be directly affected by climate change, study finds... ","negative","",""
"hyezone@CBSNews shut the 🖕up you are one of the most corrupt one  get the 🖕out!","negative","",""
"k_smith_photoRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","negative","",""
"EriiiikkkkRT @SenWarren: Michael Flynn's blinding religious hatred & shady Russian ties disqualified him as NSA on day one. His removal is a win for...","negative","",""
"benr75RT @gruber: This should be widely circulated. Don't let it get lost amidst the Flynn fiasco: .","negative","",""
"taruan_RT @gruber: This should be widely circulated. Don't let it get lost amidst the Flynn fiasco: .","positive","",""
"justforfunddRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","positive","",""
"abhijeetvasudevRT @guardian: Why do we see so many different things in Rorschach ink blots? .","negative","",""
"lovinurvibeRT @CBSNews: ""I think that they will find exactly what [Pres. Trump] first believed,"" Spicer on potential investigation of Flynn... ","negative","",""
"arielmc_gRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive","",""
"jluiscadenaRT @business: Who is (and isn't) selling Ivanka Trump's line? .","negative","",""
"djrucommingRT @SenWarren: When did @WhiteHouse know that Flynn lied? What other contacts with Russia occurred during the campaign? Who knew what? Who...","positive","",""
"trotta_marloRT @SenWarren: .@realDonaldTrump is still making money overseas & may have financial ties to Russia. Nobody knows since he STILL won't rele...","positive","",""
"GlambertStanRT @SenWarren: But American national security demands that we not allow Michael Flynn to become a scapegoat for this Admin's disturbing tie...","negative","",""
"sahlee426RT @SenWarren: When did @WhiteHouse know that Flynn lied? What other contacts with Russia occurred during the campaign? Who knew what? Who...","positive","",""
"libbyrose24RT @NBCNews: American Girl is releasing its first boy doll .","negative","",""
"Trixter_MLERT @CBSNews: After National Security Adviser Michael Flynn resigned Monday, here's how some Republicans, Democrats reacted .","negative","",""
"soniaossorioRT @SenWarren: Consider this MY warning: We won't be silent. We will speak out. And we WILL persist.","positive","",""
"KariRebarRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","negative","",""
"realTamworth@CBSNews Wow, when will the denials @GOP learn? They are evil liars and pernicious obstructors of facts and all of them must go.","negative","",""
"HedgesTracyRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive","",""
"AsaRoth2@SenJohnMcCain @washingtonpost Traitor to his country!  Did the Saudis put you up to this?   Why the Anti	""Russia st... .","positive","",""
"justforfunddRT @SenWarren: .@realDonaldTrump is still making money overseas & may have financial ties to Russia. Nobody knows since he STILL won't rele...","negative","",""
"iannonelisaRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","negative","",""
"DSaline4RT @CBSNews: After National Security Adviser Michael Flynn resigned Monday, here's how some Republicans, Democrats reacted .","positive","",""
"johnnymarsRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","positive","",""
"DominiqueVanpeeRT @guardian: Why do we see so many different things in Rorschach ink blots? .","negative","",""
"mamtasonwalkarRT @NBCNews: ""Do you hear the silence?""
Rep. Cummings criticizes House GOP for ""conducting no oversight of President Trump"" .","positive","",""
"trotta_marloRT @SenWarren: .@StateDept Sec Rex Tillerson has close ties to Putin. @CommerceGov nominee Wilbur Ross has close financial ties to Putin bu...","positive","",""
"elysevaartstraRT @SenWarren: .@realDonaldTrump is still making money overseas & may have financial ties to Russia. Nobody knows since he STILL won't rele...","positive","",""
"FionaGillen2013RT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","negative","",""
"khristiereedRT @CBSNews: After National Security Adviser Michael Flynn resigned Monday, here's how some Republicans, Democrats reacted .","positive","",""
"djrucommingRT @SenWarren: .@realDonaldTrump is still making money overseas & may have financial ties to Russia. Nobody knows since he STILL won't rele...","positive","",""
"M0BBERRT @SenWarren: This isn't a game. Reports say the Russians conducted a series of successful cyber	""attacks on our elections to help elect @r...""","negative","",""
"sakrongRT @CBSNews: ""I think that they will find exactly what [Pres. Trump] first believed,"" Spicer on potential investigation of Flynn... ","negative","",""
"KYWNewsradioRT @CBSNews: After National Security Adviser Michael Flynn resigned Monday, here's how some Republicans, Democrats reacted .","positive","",""
"m_m_myersRT @CBSNews: A Russian spy ship is currently patrolling off the east coast of the United States .","negative","",""
"megandeth13RT @SenJohnMcCain: Must	""read @nytimes: """"Russian Cruise Missile","positive"," Violates Treaty"," Officials Say"""" ."
"one_in_EMillionRT @CBSNews: A Russian spy ship is currently patrolling off the east coast of the United States .","negative","",""
"caseyfwhoodRT @gruber: This should be widely circulated. Don't let it get lost amidst the Flynn fiasco: .","positive","",""
"1Matt_Luca@NBCNews How? Did he refuse to call Putin to say good night & sleep well, bro? Tough guy. But with big hands comes great responsibility...","positive","",""
"michaelpettererRT @SenJohnMcCain: The life of Vladimir Kara	""Murza is one that reflects the very best qualities of leadership ""	"" courage","positive","... """,""
"Laura_NorrisRT @SenWarren: .@realDonaldTrump is still making money overseas & may have financial ties to Russia. Nobody knows since he STILL won't rele...","negative","",""
"trotta_marloRT @SenWarren: Reports say our own intel agencies have corroborated parts of a dossier alleging that Russia has compromising info about @re...","positive","",""
"josh_hart23RT @NBCNews: Jury selection begins in another Aaron Hernandez murder trial .","positive","",""
"iamanikuRT @business: .@melindagates explains how @WarrenBuffett changed the way she thinks about charitable investment... ","negative","",""
"AaronJPrutzmanRT @SenWarren: Michael Flynn's blinding religious hatred & shady Russian ties disqualified him as NSA on day one. His removal is a win for...","positive","",""
"REZ454@NBCNews ""You're doing a great job, Brownie"" (W after Katrina)","positive","",""
"AnisiobiDavidRT @business: Ukraine is starting to live up to its reputation as Europe's breadbasket .","negative","",""
"kathleennRT @SenWarren: .@realDonaldTrump said he'd be tough on Wall Street. That's a broken promise. #TrumpsBrokenPromises .","negative","",""
"lisa_eddyRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","negative","",""
"rjbsRT @gruber: This should be widely circulated. Don't let it get lost amidst the Flynn fiasco: .","positive","",""
"yunibuny1RT @guardian: These women were sterilised without consent more than 18 years ago. Follow their fight for justice:... ","positive","",""
"ktaipuRT @YahooNews: Husband sends wife a red rose every single Monday for 30 years .","negative","",""
"dhough6RT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","negative","",""
"archaica@gruber seems like proof they're still carrying water for a lying, deeply unpopular, Constitution	""violating President. Tax cut coming.""","negative","",""
"AaronJPrutzmanRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive","",""
"cW2YtuU8sgDXb9xRT @ReformedBroker: Happy birthday, Charles Darwin 	"" born today in 1809 .","negative","",""
"FionaGillen2013RT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive","",""
"gmcustodioRT @NBCNews: American Girl is releasing its first boy doll .","positive","",""
"gregrackagesRT @SenWarren: But American national security demands that we not allow Michael Flynn to become a scapegoat for this Admin's disturbing tie...","positive","",""
"TherealJustinYo@SenJohnMcCain @nytimes Im glad Mccain is not conforming to the deny and hide tactic . that's something","negative","",""
"tweets1959@NBCNews No Major News Story and calls for Congressional Investigations on this, staying politically correct? .","negative","",""
"doylemamaRT @SenJohnMcCain: Must	""read @nytimes: """"Russian Cruise Missile","positive"," Violates Treaty"," Officials Say"""" ."
"THEMAN_1971@SenJohnMcCain COME ON JOHN YOU KNOW BETTER ..BOMB RUSSIA ...THIS TRUMP GUY IS THE ENEMY A TRATIOR","positive","",""
"HedgesTracyRT @SenWarren: But American national security demands that we not allow Michael Flynn to become a scapegoat for this Admin's disturbing tie...","positive","",""
"trotta_marloRT @SenWarren: This isn't a game. Reports say the Russians conducted a series of successful cyber	""attacks on our elections to help elect @r...""","negative","",""
"MeshalAlShehriRT @guardian: Death of Kim Jong	""nam: depictions of North Korea hide threat of dictatorship .","positive","",""
"oakesgirl1976RT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","positive","",""
"SherriGoodman13RT @guardian: Why do we see so many different things in Rorschach ink blots? .","positive","",""
"darby_bartley@CBSNews  Omarosa a tough lady..Poor reporter can't handle it..She Should consider another line of work.","positive","",""
"trotta_marloRT @SenWarren: But American national security demands that we not allow Michael Flynn to become a scapegoat for this Admin's disturbing tie...","negative","",""
"SMH2MuchRT @SenWarren: When did @WhiteHouse know that Flynn lied? What other contacts with Russia occurred during the campaign? Who knew what? Who...","negative","",""
"superenteriaRT @CBSNews: After National Security Adviser Michael Flynn resigned Monday, here's how some Republicans, Democrats reacted .","positive","",""
"4truthhealingRT @business: Why Marine Le Pen has a lot to do if she's to become French president .","negative","",""
"Marlaking20RT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","negative","",""
"Brownste1SharonRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","negative","",""
"Trump1is2nuts3RT @CBSNews: ""I think that they will find exactly what [Pres. Trump] first believed,"" Spicer on potential investigation of Flynn... ","negative","",""
"RebeccaAbeRT @SenWarren: When did @WhiteHouse know that Flynn lied? What other contacts with Russia occurred during the campaign? Who knew what? Who...","positive","",""
"MarcusOstenmanRT @BBCWorld: Guns N' Roses yell 'Hello Sydney' 	"" to Melbourne crowd .","positive","",""
"DikkoShehuRT @business: .@melindagates explains how @WarrenBuffett changed the way she thinks about charitable investment... ","positive","",""
"stewiedonRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","positive","",""
"SafeeyahK_RT @guardian: How Justin Trudeau neutralised the Trumpshake with a clever combination of timing, balance and control .","positive","",""
"jenise123RT @NBCNews: American Girl is releasing its first boy doll .","positive","",""
"rickessrose@SenJohnMcCain I voted for u for Prez 	"" we r the USA ""	"" plse ""	"" u must do something ""	"" be4 this #Trump mess gets us killed. #impeach45 #America""","positive","",""
"robertojirustaRT @business: Why a London	""based hedge fund has just gone long on Europe .","positive","",""
"InekeWeijerRT @BBCWorld: Breast cancer survivors model lingerie at New York Fashion Week .","positive","",""
"NancyNelson4@BBCWorld @BBCNews God only knows for sure.","negative","",""
"LaChinchRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","negative","",""
"JessFajardo14RT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive","",""
"gretchen0212@SenJohnMcCain  Please stand up for the sovereignty and security of the nation!","positive","",""
"QueenYusuf4@BBCWorld @BBCNews They hv no priority except just talk about Iranian nuclear deals & d continued stealing of Palestinian land by isrealis.","negative","",""
"CaitlinCecchiniRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","negative","",""
"rediornot49RT @CBSNews: After National Security Adviser Michael Flynn resigned Monday, here's how some Republicans, Democrats reacted .","positive","",""
"sakrong@CBSNews less than 100 days","positive","",""
"LawrencePWolfe1@CBSNews you should retire","positive","",""
"ForeJefferson@SenWarren @GOP @DNC This is what it all comes down to ""Willing Signature"" the Reps are ready to sell US all out as... .","positive","",""
"Veracity4URT @guardian: Is Theresa May up to the job of prime minister? Here's how to tell | Steve Richards .","positive","",""
"cjward713RT @SenWarren: But American national security demands that we not allow Michael Flynn to become a scapegoat for this Admin's disturbing tie...","positive","",""
"Brifrazier21RT @SenWarren: This isn't a game. Reports say the Russians conducted a series of successful cyber	""attacks on our elections to help elect @r...""","positive","",""
"sissynsas@SenJohnMcCain ARE YOU A DEMOCRAT? If not start acting like you belong to the REPUBLICANS PARTY! Butt hurt over comments still? Grow up!","positive","",""
"SigfridomaRT @SenWarren: This isn't a game. Reports say the Russians conducted a series of successful cyber	""attacks on our elections to help elect @r...""","positive","",""
"elysevaartstraRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","positive","",""
"WIBeetleRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","positive","",""
"marsmarie37RT @guardian: Calling pregnant women 'hosts'? We're in an anti	""choice Republican dystopia | Jessica Valenti .","positive","",""
"JOJala89RT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","negative","",""
"Carolyn_LisRT @SenJohnMcCain: Must	""read @nytimes: """"Russian Cruise Missile","positive"," Violates Treaty"," Officials Say"""" ."
"buccidesign@BBCWorld this will be like mussolini meeting hitler. ought to be fun.","positive","",""
"IMeisenheimer1RT @SenJohnMcCain: Happy Statehood Day, Arizona! 

We are so lucky to be from a place as beautiful as the Grand Canyon State!... ","positive","",""
"elysevaartstraRT @SenWarren: But American national security demands that we not allow Michael Flynn to become a scapegoat for this Admin's disturbing tie...","negative","",""
"Craig_Ros5RT @guardian: Ukip leader admits claim that he lost close friends at Hillsborough was false .","positive","",""
"rocaenaccionRT @business: .@melindagates explains how @WarrenBuffett changed the way she thinks about charitable investment... ","positive","",""
"Skaarj_Elite@SenJohnMcCain You are a total let down, just change to the democrat side save yourself the trouble. not hero person","positive","",""
"DeplorableLolaRT @SenJohnMcCain: Happy Statehood Day, Arizona! 

We are so lucky to be from a place as beautiful as the Grand Canyon State!... ","negative","",""
"RoadDemocracy@SenWarren @2020pleasehurry @realDonaldTrump @PressSec trumpupset with the leaks that basically made it impossible for them to cover this up","negative","",""
"cassbyrne1345RT @NBCNews: BREAKING: National Security Adviser Mike Flynn has resigned, sources tell @NBCNews .","positive","",""
"kngswdRT @guardian: I fought racism and misogyny to become an MP. The fight is getting harder | Diane Abbott .","negative","",""
"smythnco@NBCNews need an independent investigation. The lies are evident and the pile is deepening","negative","",""
"DanielEranRT @gruber: This should be widely circulated. Don't let it get lost amidst the Flynn fiasco: .","positive","",""
"Scott_ReederRT @CBSNews: ""Do you hear the silence? This is the sound of House Republicans conducting no oversight of Pres. Trump,"" Rep. Cumm... ","negative","",""
"dpurgahnRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive","",""
"Heanster1RT @ianbremmer: In 64 years, no one has had a shorter tenure as national security adviser. 

The average is 2.6 years—Flynn lasted 24 days.","positive","",""
"CPOLeadership@NBCNews @TuckerCarlson @HouseGOP @HouseDemocrats wow Nancy Pelosi really likes hearing herself talk,  but rarely makes sense.","positive","",""
"petefittante@SenJohnMcCain @nytimes Patriots do not put Ideology before Democracy. Patriots give a voice to those whom they do not agree or understand","negative","",""
"LeeAnnDavis9RT @SenWarren: When did @WhiteHouse know that Flynn lied? What other contacts with Russia occurred during the campaign? Who knew what? Who...","negative","",""
"abbaeldRT @NBCNews: Congressional Republicans resist calls for independent investigation into Michael Flynn's resignation... ","negative","",""
"maritvpRT @guardian: 'We had to sue': the five lawyers taking on China's authorities over smog .","negative","",""
"MuscleredRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","negative","",""
"LeeAnnDavis9RT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive","",""
"Ca_Metzger@SenJohnMcCain @nytimes Yeah but since Trump has you cowed you won't do anything about it. Just move on.","negative","",""
"dinacarrie7RT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","negative","",""
"huibertRT @gruber: This should be widely circulated. Don't let it get lost amidst the Flynn fiasco: .","negative","",""
"delilahs_mama_RT @NBCNews: ""Do you hear the silence?""
Rep. Cummings criticizes House GOP for ""conducting no oversight of President Trump"" .","positive","",""
"rovingi5RT @BBCWorld: Australia is failing to improve indigenous lives, report shows .","positive","",""
"aroseblushRT @NBCNews: Petraeus, Kellogg, Harward: Could one of them replace Flynn as national security adviser? .","positive","",""
"progressforusaRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","negative","",""
"FinchGarethRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive","",""
"AdiasAlbertoRT @BBCWorld: Netanyahu and Trump: What are their priorities? .","positive","",""
"Carluccia1RT @SenWarren: .@realDonaldTrump is still making money overseas & may have financial ties to Russia. Nobody knows since he STILL won't rele...","negative","",""
"banksta62RT @CBSNews: After National Security Adviser Michael Flynn resigned Monday, here's how some Republicans, Democrats reacted .","positive","",""
"realdanlyons@stevekovach So true","negative","",""
"realOnionVivRT @SenWarren: When did @WhiteHouse know that Flynn lied? What other contacts with Russia occurred during the campaign? Who knew what? Who...","negative","",""
"djrucommingRT @SenWarren: Reports say our own intel agencies have corroborated parts of a dossier alleging that Russia has compromising info about @re...","positive","",""
"_jedmRT @business: .@melindagates explains how @WarrenBuffett changed the way she thinks about charitable investment... ","negative","",""
"javster_57RT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","negative","",""
